DateTime,Temperature_C,Humidity_%,Rainfall_mm,WindSpeed_mps,CloudCover_%
2023-01-01 00:00:00,41.4901424590337,68.60228447538034,0.6907313403816202,9.936216630143715,6.351013657309313
2023-01-01 01:00:00,39.58520324331753,60.70707272501899,0.6479780730386799,4.3640527411765575,43.215916417240294
2023-01-01 02:00:00,41.94305020162837,73.477594508923,0.40059084590673977,9.43055368743049,7.3829387812263665
2023-01-01 03:00:00,44.56905489071565,54.76420025269107,0.8690067640572481,2.6114486847736282,1.3552174363807068
2023-01-01 04:00:00,39.29747822516682,72.27710906152332,0.8565856416048794,9.82297301249216,1.5490950787389046
2023-01-01 05:00:00,39.297492800028365,64.77416868699828,0.8175032514223659,8.615513109431834,29.644750278984134
2023-01-01 06:00:00,44.737499732648814,70.01303778523132,1.8325954943131586,8.846975700428652,7.37937776840405
2023-01-01 07:00:00,42.30211538256951,66.81939097635228,0.6795032573916227,1.3039835881478368,19.289743582968544
2023-01-01 08:00:00,38.59133024004923,66.73041865669992,0.06075781668831337,8.700624178454376,64.82554057026002
2023-01-01 09:00:00,41.62736802514413,67.77158448574637,0.3568740124815526,9.418229906707294,28.835761850603536
2023-01-01 10:00:00,38.609361606303494,69.045656760698,1.4429941531469475,8.190479790999953,57.54900736110093
2023-01-01 11:00:00,38.602344508244876,63.356312098108155,1.1817172126290223,0.9136402324708748,41.13097518786657
2023-01-01 12:00:00,40.725331961770195,70.17455050555908,1.9034696074823712,0.8477663240547428,88.47277497193666
2023-01-01 13:00:00,34.25950808516235,59.57829806297033,1.3888702143817664,3.5760599362658496,69.64198565464734
2023-01-01 14:00:00,34.82449128765701,64.97410234817326,0.3884833467974227,7.0492566730886,85.25096664695518
2023-01-01 15:00:00,38.3122704575837,69.18071657605476,0.24128843725460625,0.12452828167165864,51.8890887925287
2023-01-01 16:00:00,36.960520238521426,69.97607429855476,1.0415195506289536,9.50645746196961,78.11967803402523
2023-01-01 17:00:00,40.94162844569751,67.30505779339532,1.3305254722846847,5.254492661134334,61.55776693578549
2023-01-01 18:00:00,37.2746793639693,63.03428621968839,0.3312734759370728,3.5837244268355994,74.39272741107128
2023-01-01 19:00:00,35.76169792345183,69.48492986438582,1.2033860207654365,5.612289291905449,68.46045057577767
2023-01-01 20:00:00,44.39540506552391,61.65471004564698,1.730057367859315,7.157861966738137,30.051069481794535
2023-01-01 21:00:00,39.320971883055165,73.75874458422977,1.4551378561860888,2.7327908773252316,12.541593753416924
2023-01-01 22:00:00,40.20071971886921,64.57851040769624,1.3283821617636151,2.911236472278631,80.6429017427886
2023-01-01 23:00:00,35.72371716107599,57.30390980925384,1.578662109019849,4.681768499123523,7.733621086332598
2023-01-02 00:00:00,38.364632455761054,59.028802030580636,0.20816541810746192,6.699307265601878,60.51674906242809
2023-01-02 01:00:00,40.33035960288882,65.22062635063872,0.4076629116223889,7.063703349217948,98.87800483557453
2023-01-02 02:00:00,36.54441460081429,65.70173102354906,0.07619899405157815,3.240566394236403,18.269787077553488
2023-01-02 03:00:00,41.12428518244052,74.85109229735197,0.2899558908535136,3.224915594482006,74.3486208425807
2023-01-02 04:00:00,38.19506314707462,59.81052409509783,1.826364685339053,4.871087461730789,95.3158173434847
2023-01-02 05:00:00,39.12167835209283,65.20055139504699,0.4442898558346262,5.419217005994222,49.548221519209626
2023-01-02 06:00:00,38.19141244475303,59.706360683148496,1.3241944326917259,6.4941413493927165,57.30088010438512
2023-01-02 07:00:00,45.55313181038031,62.54042847707949,1.3831344982707567,6.177096816998916,36.76635426978409
2023-01-02 08:00:00,39.95556285361642,73.42380562251647,1.2906509188391762,3.7251788400668984,44.17645219223498
2023-01-02 09:00:00,36.82267130762842,59.322514789723925,1.1078420974717267,2.968867902664986,63.010263364500155
2023-01-02 10:00:00,42.46318069328942,67.93966616335933,0.9722606948936237,3.0792119113128056,87.14544241992198
2023-01-02 11:00:00,36.33274916550095,66.96925667965795,0.8398416835616833,6.4540105770347385,95.23324968222747
2023-01-02 12:00:00,40.62159735494947,64.88413629827376,1.8337973932365694,4.331475543813502,54.32266482194217
2023-01-02 13:00:00,34.11571494904463,67.60245779527473,0.0190287217542906,1.3434936229674455,78.22591667873024
2023-01-02 14:00:00,36.00987822110946,59.2054617224788,0.10697925205383063,0.05923059126252683,73.64756318654995
2023-01-02 15:00:00,40.58472341905343,73.28747282757172,0.985024931005297,0.29677364065667455,24.7021527672058
2023-01-02 16:00:00,42.20923509174651,74.63039212385732,0.6610201636083861,8.67516347099061,46.186228070849324
2023-01-02 17:00:00,40.507628132473684,65.2420001998928,0.8164604262065063,4.578272113804717,68.35130149936582
2023-01-02 18:00:00,39.64625867587215,77.1223271300309,1.9956970391178825,6.574272039930777,12.889285171972265
2023-01-02 19:00:00,39.08956496755599,63.01198428792654,1.5502693983924403,9.29037496128832,88.39706130971062
2023-01-02 20:00:00,35.55697491183068,67.00961908634845,1.75481591197645,1.2627985407635378,40.25429055943462
2023-01-02 21:00:00,37.83266538385226,72.16724730983618,0.7371491284912282,4.476158953822436,45.349592098115544
2023-01-02 22:00:00,38.60993111993092,62.713130266075176,0.47912088001235364,5.390673968786479,86.97429151937942
2023-01-02 23:00:00,43.162855833091506,58.10076555116805,1.5359809366448922,8.415349072337763,17.226242602140296
2023-01-03 00:00:00,41.02197804279928,56.95029149781183,1.6151521885142253,9.937184246216287,3.5529565857869816
2023-01-03 01:00:00,34.701629025887506,75.3133833275376,1.0997968919483752,7.116784866578242,28.60341116358709
2023-01-03 02:00:00,40.962620016456555,62.364508638533934,1.7918830292946086,6.418341029935552,15.022974238957254
2023-01-03 03:00:00,38.83473218193028,64.08133715972828,1.9346505135906515,9.203125293738946,98.55871611137198
2023-01-03 04:00:00,37.95881623597891,59.446597371497944,0.9420413568626202,8.37380912950113,56.61690721935759
2023-01-03 05:00:00,41.82420661615129,69.75251864701727,0.44533333556146437,8.650441645445747,56.452436714908124
2023-01-03 06:00:00,43.08176412907058,61.10343514229435,1.0342262141026275,0.027057246703674487,79.41113752464669
2023-01-03 07:00:00,42.782186030319274,62.55533918872271,1.9790664473512736,5.144320915365168,25.8515856220385
2023-01-03 08:00:00,37.47026551434035,66.50968401307253,0.5858537193661599,7.827285673853216,52.267804834631846
2023-01-03 09:00:00,39.05984566736152,59.69228756885697,1.235198647465602,1.8145712247569956,14.21468319468515
2023-01-03 10:00:00,40.980830100125694,64.12004884651387,1.3879673281398943,7.514522916030558,9.349296754950176
2023-01-03 11:00:00,42.913224498602446,72.02445883028098,0.427857588690554,0.091601516523796,43.9701914830388
2023-01-03 12:00:00,38.54860801557194,67.1551412584765,1.1769182456443315,5.7516669112474395,91.28949210830268
2023-01-03 13:00:00,39.428687711776384,65.66704682037395,0.6290140119382308,8.513281199933413,44.10678089803961
2023-01-03 14:00:00,36.66618593343679,66.08913269186445,1.7084192181734843,4.313483582253463,45.173067895555874
2023-01-03 15:00:00,36.396089498170355,63.06961514970481,1.4295071414120883,7.394525277159709,86.51009678216006
2023-01-03 16:00:00,42.421797654070254,74.99654141188697,1.6525328549579816,5.303986699108694,28.604120276308763
